PID,Episode,Reward
38639,128,1088.3840636698783
38637,113,1094.6335964044622
38638,115,1095.384063669878
38640,114,1093.8627983993802
38636,114,1098.1865077046887
38639,129,1096.0840636698783
38637,114,1092.533596404462
38638,116,1093.9710949154955
38640,115,1097.509080235693
38636,115,1096.0865077046888
38639,130,1094.6840636698773
38637,115,1097.433596404462
38638,117,1090.384063669879
38640,116,1094.7090802356934
38636,116,1099.5865077046885
38639,131,1089.784063669878
38637,116,1093.233596404462
38638,118,1087.684063669879
38640,117,1093.3090802356937
38636,117,1095.3865077046885
38639,132,1095.3840636698778
38637,117,1096.733596404462
38638,119,1091.184063669878
38640,118,1093.309080235693
38636,118,1093.2865077046886
38639,133,1095.3840636698785
